Core-58,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCX-3,,,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),Branch Misprediction Ratio,IC (32B) Fetch Miss Ratio,Op Cache (64B) Fetch Miss Ratio,IC Access (pti),IC Miss (pti),DC Access (pti),DC Fills From Same CCX (pti),DC Fills From different CCX in same node (pti),DC Fills From Local Memory (pti),DC Fills From Remote CCX Cache (pti),DC Fills From Remote Memory (pti),All DC Fills (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access,L3 Miss,L3 Miss %,Ave L3 Miss Latency,
99.99,3724.51,1.55,0.65,0.00,0.29,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2516.00,541.00,21.50,1040.06,
100.00,3724.78,1.54,0.65,0.00,0.32,0.00,0.05,0.02,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2471.00,672.00,27.20,1019.43,
100.02,3724.47,1.55,0.64,0.00,0.32,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2479.00,513.00,20.69,1009.24,
100.05,3724.06,1.55,0.65,0.00,0.31,0.00,0.07,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2433.00,454.00,18.66,898.25,
100.06,3723.40,1.54,0.65,0.00,0.30,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6691.00,1270.00,18.98,878.37,
100.03,3723.95,1.55,0.64,0.00,0.32,0.00,0.08,0.03,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2428.00,447.00,18.41,1099.15,
100.04,3724.20,1.55,0.65,0.00,0.35,0.00,0.08,0.03,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2429.00,467.00,19.23,871.55,
100.02,3723.67,1.55,0.64,0.00,0.34,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2412.00,454.00,18.82,848.90,
100.00,3724.70,1.55,0.65,0.00,0.31,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2454.00,468.00,19.07,926.41,
100.03,3714.06,1.54,0.65,0.00,0.33,0.00,0.08,0.03,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2401.00,550.00,22.91,1000.65,
100.00,3724.88,1.55,0.64,0.00,0.30,0.00,0.06,0.02,0.26,0.01,0.00,0.00,0.00,0.00,0.01,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2534.00,514.00,20.28,887.71,
100.01,3724.22,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2432.00,455.00,18.71,854.02,
99.98,3724.64,1.54,0.65,0.00,0.35,0.00,0.06,0.02,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2435.00,481.00,19.75,911.76,
100.00,3684.24,1.55,0.64,0.00,0.33,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2442.00,510.00,20.88,867.21,
100.00,3724.14,1.55,0.65,0.00,0.29,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2418.00,453.00,18.73,832.44,
100.01,3724.37,1.55,0.64,0.00,0.36,0.00,0.06,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2503.00,498.00,19.90,841.28,
100.00,3724.43,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2498.00,496.00,19.86,910.02,
99.99,3724.39,1.54,0.65,0.00,0.30,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2472.00,508.00,20.55,862.68,
100.07,3722.95,1.55,0.64,0.00,0.35,0.00,0.07,0.03,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2512.00,529.00,21.06,708.16,
100.00,3724.56,1.55,0.65,0.00,0.30,0.00,0.06,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6609.00,1951.00,29.52,1097.01,
100.01,3724.76,1.54,0.65,0.00,0.34,0.00,0.08,0.03,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,2471.00,468.00,18.94,1059.71,
99.99,3724.88,1.55,0.64,0.00,0.27,0.00,0.05,0.01,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2476.00,492.00,19.87,887.97,
100.00,3724.13,1.55,0.65,0.00,0.27,0.00,0.10,0.03,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2434.00,472.00,19.39,893.60,
100.02,3723.91,1.55,0.64,0.00,0.32,0.00,0.07,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.00,0.00,9190.00,1304.00,14.19,977.21,
100.01,3724.01,1.55,0.65,0.00,0.33,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2436.00,542.00,22.25,1169.26,
100.01,3724.50,1.54,0.65,0.00,0.31,0.00,0.08,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,7425.00,1825.00,24.58,1018.39,
100.01,3724.08,1.55,0.64,0.00,0.29,0.00,0.08,0.02,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2421.00,507.00,20.94,979.11,
100.04,3724.03,1.55,0.65,0.00,0.27,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2419.00,460.00,19.02,970.03,
100.01,3724.48,1.54,0.65,0.00,0.31,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2458.00,466.00,18.96,799.22,
100.00,3724.52,1.55,0.64,0.00,0.35,0.00,0.07,0.03,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2437.00,483.00,19.82,936.26,
100.04,3723.78,1.55,0.65,0.00,0.33,0.00,0.09,0.03,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,9597.00,1393.00,14.51,924.67,
99.99,3724.45,1.55,0.64,0.00,0.33,0.00,0.08,0.03,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2389.00,493.00,20.64,934.79,
100.00,3724.27,1.55,0.65,0.00,0.31,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2440.00,469.00,19.22,912.18,
100.05,3723.76,1.54,0.65,0.00,0.35,0.00,0.10,0.03,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2531.00,454.00,17.94,1481.11,
100.00,3724.45,1.55,0.64,0.00,0.33,0.00,0.08,0.03,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2478.00,481.00,19.41,845.81,
100.00,3725.03,1.55,0.65,0.00,0.33,0.00,0.08,0.03,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,9703.00,1228.00,12.66,976.35,
100.04,3724.04,1.54,0.65,0.00,0.29,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6524.00,1365.00,20.92,1441.59,
100.01,3724.32,1.55,0.64,0.00,0.31,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2472.00,502.00,20.31,875.95,
100.01,3724.07,1.55,0.65,0.00,0.29,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2434.00,473.00,19.43,834.73,
100.04,3724.75,1.55,0.64,0.00,0.34,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2437.00,506.00,20.76,963.57,
100.00,3724.51,1.55,0.64,0.00,0.34,0.00,0.08,0.03,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,8031.00,865.00,10.77,886.25,
100.02,3723.92,1.54,0.65,0.00,0.28,0.00,0.05,0.01,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2446.00,464.00,18.97,971.05,
100.00,3723.97,1.55,0.64,0.00,0.34,0.00,0.08,0.03,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.01,0.00,0.01,0.00,0.03,0.03,0.00,0.00,8816.00,1158.00,13.14,1021.13,
99.94,3725.16,1.55,0.65,0.00,0.31,0.00,0.06,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2532.00,583.00,23.03,961.03,
99.93,3726.42,1.54,0.65,0.00,0.32,0.00,0.06,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2437.00,528.00,21.67,920.76,
100.01,3724.48,1.55,0.64,0.00,0.31,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,13293.00,1246.00,9.37,913.71,
99.99,3724.47,1.55,0.65,0.00,0.32,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2487.00,490.00,19.70,945.28,
99.96,3724.74,1.55,0.64,0.00,0.35,0.00,0.08,0.03,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2464.00,477.00,19.36,938.63,
99.98,3724.57,1.55,0.65,0.00,0.33,0.00,0.07,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2429.00,464.00,19.10,878.20,
99.99,3724.82,1.54,0.65,0.00,0.30,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2447.00,496.00,20.27,965.52,
100.02,3723.94,1.55,0.64,0.00,0.30,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,13580.00,4038.00,29.73,967.87,
99.89,3727.84,1.55,0.65,0.00,0.33,0.00,0.08,0.03,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2461.00,503.00,20.44,891.80,
100.03,3723.98,1.54,0.65,0.00,0.30,0.00,0.08,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2503.00,584.00,23.33,942.45,
100.05,3687.99,1.55,0.64,0.00,0.29,0.00,0.08,0.02,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2441.00,463.00,18.97,839.61,
100.01,3693.61,1.55,0.65,0.00,0.26,0.00,0.09,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6685.00,1092.00,16.34,990.70,
100.00,3714.10,1.55,0.65,0.00,0.29,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,34903.00,4516.00,12.94,1157.52,
99.99,3695.21,1.55,0.64,0.00,0.30,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2445.00,459.00,18.77,866.68,
99.99,3724.34,1.54,0.65,0.00,0.30,0.00,0.05,0.02,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2423.00,491.00,20.26,899.72,
100.01,3693.40,1.55,0.64,0.00,0.31,0.00,0.07,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2504.00,488.00,19.49,914.51,
100.00,3693.90,1.55,0.65,0.00,0.29,0.00,0.05,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2458.00,476.00,19.37,895.46,
100.00,3683.47,1.54,0.65,0.00,0.29,0.00,0.05,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,9520.00,1838.00,19.31,1160.59,
99.99,3724.59,1.55,0.64,0.00,0.29,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2530.00,522.00,20.63,1580.33,
100.28,3723.48,1.54,0.65,0.00,0.33,0.00,0.08,0.03,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2486.00,539.00,21.68,1225.92,
99.99,3725.03,1.55,0.64,0.00,0.31,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2607.00,744.00,28.54,1125.00,
100.01,3724.09,1.55,0.65,0.00,0.32,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2508.00,499.00,19.90,903.21,
100.04,3724.01,1.54,0.65,0.00,0.34,0.00,0.07,0.03,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,9263.00,1579.00,17.05,967.09,
100.03,3724.33,1.55,0.64,0.00,0.30,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2456.00,557.00,22.68,970.35,
100.01,3724.53,1.55,0.65,0.00,0.30,0.00,0.05,0.01,0.25,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,14429.00,2143.00,14.85,2088.74,
100.00,3724.28,1.54,0.65,0.00,0.30,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2530.00,536.00,21.19,861.24,
100.02,3724.25,1.55,0.64,0.00,0.30,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2449.00,458.00,18.70,939.55,
100.08,3684.42,1.55,0.65,0.00,0.28,0.00,0.08,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,9778.00,1186.00,12.13,944.12,
100.01,3724.43,1.55,0.64,0.00,0.35,0.00,0.08,0.03,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2470.00,529.00,21.42,956.74,
100.01,3687.41,1.55,0.65,0.00,0.32,0.00,0.06,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2413.00,487.00,20.18,874.72,
99.97,3709.74,1.54,0.65,0.00,0.30,0.00,0.06,0.02,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,7023.00,1420.00,20.22,943.84,
100.02,3724.49,1.55,0.64,0.00,0.34,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2438.00,464.00,19.03,872.18,
100.00,3690.31,1.55,0.65,0.00,0.35,0.00,0.07,0.02,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,7737.00,664.00,8.58,926.60,
100.02,3708.69,1.54,0.65,0.00,0.34,0.00,0.08,0.03,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2453.00,481.00,19.61,921.05,
100.00,3698.21,1.55,0.64,0.00,0.29,0.00,0.05,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2446.00,460.00,18.81,783.33,
100.03,3713.66,1.55,0.65,0.00,0.29,0.00,0.07,0.02,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6651.00,1018.00,15.31,876.82,
100.05,3723.45,1.55,0.64,0.00,0.33,0.00,0.06,0.02,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6507.00,1351.00,20.76,1119.66,
100.00,3688.74,1.55,0.65,0.00,0.36,0.00,0.07,0.03,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,9429.00,1078.00,11.43,857.24,
99.97,3725.49,1.54,0.65,0.00,0.33,0.00,0.07,0.02,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2503.00,503.00,20.10,968.82,
100.01,3723.91,1.55,0.64,0.00,0.35,0.00,0.08,0.03,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2436.00,468.00,19.21,852.83,
100.06,3724.14,1.55,0.65,0.00,0.35,0.00,0.07,0.03,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,6856.00,1211.00,17.66,1052.19,
100.00,3724.49,1.54,0.65,0.00,0.30,0.00,0.06,0.02,0.28,0.01,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,4545.00,1512.00,33.27,1049.12,
100.02,3724.27,1.55,0.64,0.00,0.30,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,15166.00,1046.00,6.90,2535.45,
100.20,3716.84,1.54,0.65,0.00,0.31,0.00,0.08,0.02,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,9020.00,1128.00,12.51,1557.22,
100.14,3724.03,1.55,0.64,0.00,0.31,0.00,0.08,0.02,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,8237.00,863.00,10.48,1140.30,
100.12,3724.93,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,7635.00,1052.00,13.78,1069.85,
100.18,3723.52,1.54,0.65,0.00,0.32,0.00,0.07,0.02,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,9474.00,1052.00,11.10,958.52,
100.02,3724.13,1.55,0.64,0.00,0.30,0.00,0.07,0.02,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,12293.00,1121.00,9.12,1066.99,
100.16,3688.13,1.55,0.65,0.00,0.32,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,7926.00,902.00,11.38,1808.18,
100.20,3724.51,1.54,0.65,0.00,0.29,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,8022.00,1049.00,13.08,1309.56,
100.16,3724.65,1.55,0.65,0.00,0.32,0.00,0.08,0.03,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,7889.00,1011.00,12.82,1156.85,
100.14,3683.76,1.55,0.65,0.00,0.34,0.00,0.07,0.02,0.35,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,7680.00,942.00,12.27,1137.50,
100.02,3724.34,1.55,0.64,0.00,0.34,0.00,0.08,0.03,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,9555.00,2063.00,21.59,1571.96,
100.01,3723.97,1.55,0.65,0.00,0.31,0.00,0.09,0.03,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2471.00,475.00,19.22,931.93,
100.00,3704.76,1.54,0.65,0.00,0.36,0.00,0.08,0.03,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,2450.00,456.00,18.61,888.14,
100.02,3723.93,1.55,0.64,0.00,0.31,0.00,0.07,0.02,0.31,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2404.00,685.00,28.49,1122.02,
100.00,3704.41,1.55,0.65,0.00,0.34,0.00,0.08,0.03,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2474.00,475.00,19.20,973.03,
100.00,3703.66,1.54,0.65,0.00,0.34,0.00,0.09,0.03,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.01,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.00,0.00,2690.00,520.00,19.33,1111.67,
100.00,3724.55,1.55,0.65,0.00,0.32,0.00,0.06,0.02,0.26,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,2382.00,490.00,20.57,1030.85,
